"Id_Votacao";"Senador";"Voto";"Partido";"UF";"ID"
"2020019";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020019";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020019";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020019";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020019";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020019";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020019";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020019";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020019";"IRAJÁ";"S";"PSD";"TO";4831
"2020019";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020019";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020019";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020019";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020019";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020019";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020019";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020019";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020019";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020019";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020019";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020019";"LEILA BARROS";"S";"PSB";"DF";5467
"2020019";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020019";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020019";"MAILZA GOMES";"S";"PP";"AC";5462
"2020019";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020019";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020019";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020019";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020019";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020019";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020019";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020019";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020019";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020019";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020019";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020019";"PAULO PAIM";"S";"PT";"RS";2979
"2020019";"PAULO ROCHA";"S";"PT";"PA";2981
"2020019";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020019";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020019";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020019";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020019";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020019";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020019";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020019";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020019";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020019";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020019";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020019";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020019";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020019";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020019";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020019";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020019";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020019";"WEVERTON";"S";"PDT";"MA";4867
"2020019";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020019";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020020";"ACIR GURGACZ";"N";"PDT";"RO";2473
"2020020";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020020";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020020";"ANGELO CORONEL";"N";"PSD";"BA";5464
"2020020";"ANTONIO ANASTASIA";"N";"PSD";"MG";5127
"2020020";"AROLDE DE OLIVEIRA";"N";"PSD";"RJ";2633
"2020020";"CARLOS FÁVARO";"N";"PSD";"MT";5505
"2020020";"CHICO RODRIGUES";"N";"DEM";"RR";2753
"2020020";"CIRO NOGUEIRA";"N";"PP";"PI";2681
"2020020";"CONFÚCIO MOURA";"N";"MDB";"RO";2685
"2020020";"DANIELLA RIBEIRO";"N";"PP";"PB";5477
"2020020";"DÁRIO BERGER";"N";"MDB";"SC";5128
"2020020";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020020";"EDUARDO BRAGA";"N";"MDB";"AM";3372
"2020020";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020020";"EDUARDO GOMES";"N";"MDB";"TO";4163
"2020020";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020020";"ELMANO FÉRRER";"N";"PODEMOS";"PI";5131
"2020020";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020020";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020020";"FERNANDO BEZERRA COELHO";"N";"MDB";"PE";3409
"2020020";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020020";"FLÁVIO BOLSONARO";"N";"REPUBLICANOS";"RJ";5480
"2020020";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020020";"IRAJÁ";"N";"PSD";"TO";4831
"2020020";"IZALCI LUCAS";"N";"PSDB";"DF";4558
"2020020";"JADER BARBALHO";"N";"MDB";"PA";4194
"2020020";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020020";"JARBAS VASCONCELOS";"N";"MDB";"PE";2532
"2020020";"JAYME CAMPOS";"N";"DEM";"MT";2359
"2020020";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020020";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020020";"JORGINHO MELLO";"N";"PL";"SC";4822
"2020020";"JOSÉ MARANHÃO";"N";"MDB";"PB";3559
"2020020";"KÁTIA ABREU";"N";"PP";"TO";4085
"2020020";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020020";"LEILA BARROS";"S";"PSB";"DF";5467
"2020020";"LUIS CARLOS HEINZE";"N";"PP";"RS";3974
"2020020";"LUIZ DO CARMO";"N";"MDB";"GO";5472
"2020020";"MAILZA GOMES";"N";"PP";"AC";5462
"2020020";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020020";"MARCELO CASTRO";"N";"MDB";"PI";3979
"2020020";"MARCIO BITTAR";"N";"MDB";"AC";3980
"2020020";"MARCOS DO VAL";"N";"PODEMOS";"ES";5469
"2020020";"MARCOS ROGÉRIO";"N";"DEM";"RO";4869
"2020020";"MARIA DO CARMO ALVES";"N";"DEM";"SE";2557
"2020020";"MECIAS DE JESUS";"N";"REPUBLICANOS";"RR";5483
"2020020";"NELSINHO TRAD";"N";"PSD";"MS";5474
"2020020";"OMAR AZIZ";"N";"PSD";"AM";5135
"2020020";"ORIOVISTO GUIMARÃES";"N";"PODEMOS";"PR";5479
"2020020";"PAULO PAIM";"S";"PT";"RS";2979
"2020020";"PAULO ROCHA";"S";"PT";"PA";2981
"2020020";"PLÍNIO VALÉRIO";"N";"PSDB";"AM";4906
"2020020";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020020";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020020";"ROBERTO ROCHA";"N";"PSDB";"MA";3019
"2020020";"RODRIGO CUNHA";"N";"PSDB";"AL";5461
"2020020";"RODRIGO PACHECO";"N";"DEM";"MG";5083
"2020020";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020020";"ROMÁRIO";"N";"PODEMOS";"RJ";4717
"2020020";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020020";"SÉRGIO PETECÃO";"N";"PSD";"AC";4537
"2020020";"SIMONE TEBET";"N";"MDB";"MS";5141
"2020020";"SORAYA THRONICKE";"N";"PSL";"MS";5475
"2020020";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020020";"TASSO JEREISSATI";"N";"PSDB";"CE";2454
"2020020";"TELMÁRIO MOTA";"N";"PROS";"RR";5142
"2020020";"VANDERLAN CARDOSO";"N";"PSD";"GO";5471
"2020020";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020020";"WELLINGTON FAGUNDES";"N";"PL";"MT";3088
"2020020";"WEVERTON";"S";"PDT";"MA";4867
"2020020";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020020";"ZEQUINHA MARINHO";"N";"PSC";"PA";4302
"2020021";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020021";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020021";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020021";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020021";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020021";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020021";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020021";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020021";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020021";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020021";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020021";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020021";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020021";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020021";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020021";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020021";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020021";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020021";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020021";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020021";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020021";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020021";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020021";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020021";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020021";"HUMBERTO COSTA";"O";"PT";"PE";2780
"2020021";"IRAJÁ";"S";"PSD";"TO";4831
"2020021";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020021";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020021";"JAQUES WAGNER";"O";"PT";"BA";2801
"2020021";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020021";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020021";"JEAN PAUL PRATES";"O";"PT";"RN";5482
"2020021";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020021";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020021";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020021";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020021";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020021";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020021";"LEILA BARROS";"S";"PSB";"DF";5467
"2020021";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020021";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020021";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020021";"MAILZA GOMES";"S";"PP";"AC";5462
"2020021";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020021";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020021";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020021";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020021";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020021";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020021";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020021";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020021";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020021";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020021";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020021";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020021";"PAULO PAIM";"S";"PT";"RS";2979
"2020021";"PAULO ROCHA";"A";"PT";"PA";2981
"2020021";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020021";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020021";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020021";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020021";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020021";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020021";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020021";"ROGÉRIO CARVALHO";"O";"PT";"SE";4828
"2020021";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020021";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020021";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020021";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020021";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020021";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020021";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020021";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020021";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020021";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020021";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020021";"WEVERTON";"S";"PDT";"MA";4867
"2020021";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020021";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020022";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020022";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020022";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020022";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020022";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020022";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020022";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020022";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020022";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020022";"CID GOMES";"S";"PDT";"CE";5465
"2020022";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020022";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020022";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020022";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020022";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020022";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020022";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020022";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020022";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020022";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020022";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020022";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020022";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020022";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020022";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020022";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020022";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020022";"IRAJÁ";"S";"PSD";"TO";4831
"2020022";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020022";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020022";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020022";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020022";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020022";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020022";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020022";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020022";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020022";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020022";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020022";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020022";"LEILA BARROS";"S";"PSB";"DF";5467
"2020022";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020022";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020022";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020022";"MAILZA GOMES";"S";"PP";"AC";5462
"2020022";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020022";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020022";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020022";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020022";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020022";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020022";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020022";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020022";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020022";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020022";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020022";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020022";"PAULO PAIM";"S";"PT";"RS";2979
"2020022";"PAULO ROCHA";"S";"PT";"PA";2981
"2020022";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020022";"RANDOLFE RODRIGUES";"S";"REDE";"AP";4637
"2020022";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020022";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020022";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020022";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020022";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020022";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020022";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020022";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020022";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020022";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020022";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020022";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020022";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020022";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020022";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020022";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020022";"WEVERTON";"S";"PDT";"MA";4867
"2020022";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020022";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020023";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020023";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020023";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020023";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020023";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020023";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020023";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020023";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020023";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020023";"CID GOMES";"S";"PDT";"CE";5465
"2020023";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020023";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020023";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020023";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020023";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020023";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020023";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020023";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020023";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020023";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020023";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020023";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020023";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020023";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020023";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020023";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020023";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020023";"IRAJÁ";"S";"PSD";"TO";4831
"2020023";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020023";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020023";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020023";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020023";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020023";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020023";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020023";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020023";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020023";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020023";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020023";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020023";"LEILA BARROS";"S";"PSB";"DF";5467
"2020023";"LUCAS BARRETO";"S";"PSD";"AP";5463
"2020023";"LUIS CARLOS HEINZE";"S";"PP";"RS";3974
"2020023";"LUIZ DO CARMO";"S";"MDB";"GO";5472
"2020023";"MAILZA GOMES";"S";"PP";"AC";5462
"2020023";"MAJOR OLIMPIO";"S";"PSL";"SP";4923
"2020023";"MARA GABRILLI";"S";"PSDB";"SP";4786
"2020023";"MARCELO CASTRO";"S";"MDB";"PI";3979
"2020023";"MARCIO BITTAR";"S";"MDB";"AC";3980
"2020023";"MARCOS DO VAL";"S";"PODEMOS";"ES";5469
"2020023";"MARCOS ROGÉRIO";"S";"DEM";"RO";4869
"2020023";"MARIA DO CARMO ALVES";"S";"DEM";"SE";2557
"2020023";"MECIAS DE JESUS";"S";"REPUBLICANOS";"RR";5483
"2020023";"NELSINHO TRAD";"S";"PSD";"MS";5474
"2020023";"OMAR AZIZ";"S";"PSD";"AM";5135
"2020023";"ORIOVISTO GUIMARÃES";"S";"PODEMOS";"PR";5479
"2020023";"OTTO ALENCAR";"S";"PSD";"BA";5136
"2020023";"PAULO PAIM";"S";"PT";"RS";2979
"2020023";"PAULO ROCHA";"S";"PT";"PA";2981
"2020023";"PLÍNIO VALÉRIO";"S";"PSDB";"AM";4906
"2020023";"RANDOLFE RODRIGUES";"N";"REDE";"AP";4637
"2020023";"REGUFFE";"S";"PODEMOS";"DF";4725
"2020023";"RENAN CALHEIROS";"S";"MDB";"AL";3751
"2020023";"ROBERTO ROCHA";"S";"PSDB";"MA";3019
"2020023";"RODRIGO CUNHA";"S";"PSDB";"AL";5461
"2020023";"RODRIGO PACHECO";"S";"DEM";"MG";5083
"2020023";"ROGÉRIO CARVALHO";"S";"PT";"SE";4828
"2020023";"ROMÁRIO";"S";"PODEMOS";"RJ";4717
"2020023";"ROSE DE FREITAS";"S";"PODEMOS";"ES";3776
"2020023";"SÉRGIO PETECÃO";"S";"PSD";"AC";4537
"2020023";"SIMONE TEBET";"S";"MDB";"MS";5141
"2020023";"SORAYA THRONICKE";"S";"PSL";"MS";5475
"2020023";"STYVENSON VALENTIM";"S";"PODEMOS";"RN";5481
"2020023";"TASSO JEREISSATI";"S";"PSDB";"CE";2454
"2020023";"TELMÁRIO MOTA";"S";"PROS";"RR";5142
"2020023";"VANDERLAN CARDOSO";"S";"PSD";"GO";5471
"2020023";"VENEZIANO VITAL DO RÊGO";"S";"PSB";"PB";5079
"2020023";"WELLINGTON FAGUNDES";"S";"PL";"MT";3088
"2020023";"WEVERTON";"S";"PDT";"MA";4867
"2020023";"ZENAIDE MAIA";"S";"PROS";"RN";5048
"2020023";"ZEQUINHA MARINHO";"S";"PSC";"PA";4302
"2020024";"ACIR GURGACZ";"S";"PDT";"RO";2473
"2020024";"ALESSANDRO VIEIRA";"S";"CIDADANIA";"SE";5484
"2020024";"ALVARO DIAS";"S";"PODEMOS";"PR";2318
"2020024";"ANGELO CORONEL";"S";"PSD";"BA";5464
"2020024";"ANTONIO ANASTASIA";"S";"PSD";"MG";5127
"2020024";"AROLDE DE OLIVEIRA";"S";"PSD";"RJ";2633
"2020024";"CARLOS FÁVARO";"S";"PSD";"MT";5505
"2020024";"CARLOS VIANA";"S";"PSD";"MG";5473
"2020024";"CHICO RODRIGUES";"S";"DEM";"RR";2753
"2020024";"CID GOMES";"S";"PDT";"CE";5465
"2020024";"CIRO NOGUEIRA";"S";"PP";"PI";2681
"2020024";"CONFÚCIO MOURA";"S";"MDB";"RO";2685
"2020024";"DANIELLA RIBEIRO";"S";"PP";"PB";5477
"2020024";"DÁRIO BERGER";"S";"MDB";"SC";5128
"2020024";"DAVI ALCOLUMBRE";"A";"DEM";"AP";4151
"2020024";"EDUARDO BRAGA";"S";"MDB";"AM";3372
"2020024";"EDUARDO GIRÃO";"S";"PODEMOS";"CE";5466
"2020024";"EDUARDO GOMES";"S";"MDB";"TO";4163
"2020024";"ELIZIANE GAMA";"S";"CIDADANIA";"MA";5020
"2020024";"ELMANO FÉRRER";"S";"PODEMOS";"PI";5131
"2020024";"ESPERIDIÃO AMIN";"S";"PP";"SC";2356
"2020024";"FABIANO CONTARATO";"S";"REDE";"ES";5468
"2020024";"FERNANDO BEZERRA COELHO";"S";"MDB";"PE";3409
"2020024";"FERNANDO COLLOR";"S";"PROS";"AL";2490
"2020024";"FLÁVIO ARNS";"S";"REDE";"PR";2747
"2020024";"FLÁVIO BOLSONARO";"S";"REPUBLICANOS";"RJ";5480
"2020024";"HUMBERTO COSTA";"S";"PT";"PE";2780
"2020024";"IRAJÁ";"S";"PSD";"TO";4831
"2020024";"IZALCI LUCAS";"S";"PSDB";"DF";4558
"2020024";"JADER BARBALHO";"S";"MDB";"PA";4194
"2020024";"JAQUES WAGNER";"S";"PT";"BA";2801
"2020024";"JARBAS VASCONCELOS";"S";"MDB";"PE";2532
"2020024";"JAYME CAMPOS";"S";"DEM";"MT";2359
"2020024";"JEAN PAUL PRATES";"S";"PT";"RN";5482
"2020024";"JORGE KAJURU";"S";"CIDADANIA";"GO";5470
"2020024";"JORGINHO MELLO";"S";"PL";"SC";4822
"2020024";"JOSÉ MARANHÃO";"S";"MDB";"PB";3559
"2020024";"JOSÉ SERRA";"S";"PSDB";"SP";3566
"2020024";"KÁTIA ABREU";"S";"PP";"TO";4085
"2020024";"LASIER MARTINS";"S";"PODEMOS";"RS";5134
"2020024";"LEILA BARROS";"S";"PSB";"DF";5467
"2020024";"LUCAS BARRETO";"S";"PSD";"AP";5463
